symbol,market,status,delay,entry_price,stop,risk_pct,us_high_quality,reversal_date,reversal_close,reversal_high,reversal_low,prev5_high,clv,body_frac,vol_ratio20,vol_expand,ema20_reclaim_on_day1,prev5_high_reclaim_on_day1,score,target_1R,target_2R,both_highs
1610.HK,HK,CONFIRMED_ENTRY,1,1.1200000047683716,1.059999942779541,0.053571483690519485,False,2026-08-27,1.1150000095367432,1.1150000095367432,1.059999942779541,1.159999966621399,1.0,0.5454533632150923,1.167752559348177,True,True,False,7,1.1800000667572021,1.2400001287460327,False
2518.HK,HK,CONFIRMED_ENTRY,2,43.439998626708984,41.040000915527344,0.055248567841942965,False,2026-08-26,41.97999954223633,42.0,41.040000915527344,43.599998474121094,0.9791661699608198,0.9791661699608198,4.41340782122905,True,False,False,6,45.839996337890625,48.239994049072266,False
3899.HK,HK,CONFIRMED_ENTRY,2,7.800000190734863,7.079999923706055,0.09230772428493685,False,2026-08-26,7.650000095367432,7.795000076293945,7.079999923706055,8.050000190734863,0.7972028671578644,0.3636366061472633,1.7999885951359933,True,False,False,6,8.520000457763672,9.24000072479248,False
2518.HK,HK,CONFIRMED_ENTRY,3,43.439998626708984,41.52000045776367,0.044198854273554376,False,2026-08-25,43.0,43.0,41.52000045776367,43.619998931884766,1.0,0.378379423310385,0.5063291139240507,False,False,False,5,45.3599967956543,47.27999496459961,False
1635.HK,HK,CONFIRMED_ENTRY,3,2.3550000190734863,2.2249999046325684,0.055201746661583104,False,2026-08-25,2.2799999713897705,2.2850000858306885,2.2249999046325684,2.4000000953674316,0.9166650109870896,0.8333300219741794,0.7821616019880697,False,False,False,5,2.4850001335144043,2.6150002479553223,False
6682.HK,HK,CONFIRMED_ENTRY,3,27.760000228881836,24.760000228881836,0.10806916337409696,False,2026-08-25,25.979999542236328,26.18000030517578,24.760000228881836,29.579999923706055,0.8591543998635306,0.4929569140712623,0.872467519418665,False,False,False,5,30.760000228881836,33.760000228881836,False
1216.HK,HK,WATCH,0,,0.2750000059604645,,False,2026-08-28,0.28999999165534973,0.28999999165534973,0.2750000059604645,0.28999999165534973,1.0,0.6666666666666666,2.9609793420045905,True,True,False,7,,,
2338.HK,HK,WATCH,0,,30.719999313354492,,False,2026-08-28,32.7599983215332,32.97999954223633,30.719999313354492,34.20000076293945,0.9026543369812076,0.6460172285889588,1.9965071836667412,True,False,False,6,,,
2333.HK,HK,WATCH,0,,7.78000020980835,,False,2026-08-28,7.96999979019165,8.010000228881836,7.78000020980835,8.539999961853027,0.8260850635955592,0.36956327939545347,1.906087767599134,True,False,False,6,,,
3311.HK,HK,WATCH,0,,7.679999828338623,,False,2026-08-28,7.954999923706055,7.994999885559082,7.679999828338623,8.600000381469727,0.8730160171842998,0.5555545463765681,1.1505555261975087,True,False,False,6,,,
1882.HK,HK,WATCH,0,,17.450000762939453,,False,2026-08-28,17.75,17.850000381469727,17.450000762939453,20.139999389648438,0.7499988079059676,0.4500011920940324,1.7204076373605763,True,False,False,6,,,
2610.HK,HK,WATCH,0,,25.200000762939453,,False,2026-08-28,26.65999984741211,26.959999084472656,25.200000762939453,28.18000030517578,0.8295457254759164,0.6363636363636364,1.0734589875697205,False,True,False,6,,,
0173.HK,HK,WATCH,0,,2.049999952316284,,False,2026-08-28,2.0999999046325684,2.0999999046325684,2.049999952316284,2.174999952316284,1.0,1.0,0.8612224883586717,False,True,False,6,,,
0819.HK,HK,WATCH,0,,4.425000190734863,,False,2026-08-28,4.545000076293945,4.550000190734863,4.425000190734863,4.769999980926514,0.9599990844726562,0.40000152587890625,1.834991904350617,True,False,False,6,,,
6618.HK,HK,WATCH,0,,36.060001373291016,,False,2026-08-28,36.68000030517578,36.7400016784668,36.060001373291016,39.060001373291016,0.9117627259365638,0.9117627259365638,0.5505065444331192,False,False,False,5,,,
0697.HK,HK,WATCH,0,,1.4199999570846558,,False,2026-08-28,1.4500000476837158,1.4600000381469727,1.4199999570846558,1.534999966621399,0.7500007450565498,0.3750018626413745,0.6126701660269626,False,False,False,5,,,
3306.HK,HK,WATCH,0,,19.479999542236328,,False,2026-08-28,19.860000610351562,19.90999984741211,19.479999542236328,20.399999618530273,0.8837227870335871,0.48837405297989744,1.052099874009489,False,False,False,5,,,
